Unnamed: 0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,price_category
4015,93.0,self_contained_central_heating,0,0,40.0,844.4,1903.0,111410328,0,0,646.0,63.03,well_kept,3,0,roof_storey,3.0,2.0,5.0,0,Johannisthal_Treptow,105.4,0,"Königsheideweg 264, 12487 Berlin, Germany",below_average
4016,172.0,central_heating,1,1,32.1,1242.0,2018.0,113498029,1,1,1070.0,63.0,first_time_use,3,1,apartment,2.0,5.0,7.0,0,Tiergarten_Tiergarten,70.3,1,"Lydia-Rabinowitsch-Straße 10B, 10557 Berlin, Germany",below_average
4017,160.0,central_heating,0,1,2.4,796.23,1965.0,115630351,0,0,566.23,83.0,well_kept,3,0,apartment,3.0,0.0,5.0,0,Buckow_Neukölln,70.0,0,"Fritz-Erler-Allee 60, 12351 Berlin, Germany",below_average
4018,65.0,night_storage_heater,0,1,40.0,675.0,1936.0,115481771,1,1,550.0,52.0,fully_renovated,2,0,apartment,2.0,1.0,3.0,0,Spandau_Spandau,60.0,0,"Krowelstrasse 36a, 13581 Berlin, Germany",below_average
4019,80.0,central_heating,0,1,40.0,690.0,1964.0,106191172,0,0,550.0,49.98,well_kept,2,0,apartment,2.0,2.0,3.0,0,Steglitz_Steglitz,60.0,0,"Ellwanger Straße 17/19, 12247 Berlin, Germany",below_average
4020,50.0,self_contained_central_heating,0,0,40.0,440.0,1980.0,104383988,1,1,350.0,36.0,first_time_use,3,0,apartment,1.0,3.0,3.0,0,Spandau_Spandau,40.0,0,"Metzer Straße 12, 13595 Berlin, Germany",below_average
4021,267.94,central_heating,1,1,40.0,1552.2700000000002,2018.0,109659270,0,0,1178.93,107.18,first_time_use,2,1,roof_storey,3.0,9.0,11.0,0,Spandau_Spandau,105.4,0,"Pepitapromenade 23, 13587 Berlin, Germany",above_average
4022,127.0,central_heating,1,1,40.0,1660.0,2018.0,110961714,1,1,1448.0,78.23,mint_condition,2,1,ground_floor,3.0,0.0,7.0,1,Mitte_Mitte,85.0,0,"Neue Grünstr. 19, 10179 Berlin, Germany",above_average
4023,149.0,central_heating,0,0,2.4,738.68,1968.0,113354245,1,1,589.68,37.0,first_time_use,2,1,apartment,1.0,9.0,17.0,0,Kreuzberg_Kreuzberg,0.0,0,"Stresemannstraße 76, 10963 Berlin, Germany",below_average
4024,270.0,central_heating,0,0,10.0,1339.0,1900.0,107250615,1,1,1069.0,76.39,fully_renovated,2,0,apartment,2.0,2.0,4.0,0,Mitte_Mitte,70.3,0,"Marienstraße 4, 10117 Berlin, Germany",below_average
4025,160.0,self_contained_central_heating,0,1,40.0,1246.0,1903.0,115433865,0,0,1086.0,108.57,first_time_use,3,0,apartment,3.0,2.0,5.0,0,Johannisthal_Treptow,105.4,0,"Königsheideweg 264, 12487 Berlin, Germany",below_average
4026,125.0,gas_heating,0,1,10.0,965.0,1980.0,111331176,0,0,840.0,60.0,first_time_use,2,0,apartment,2.0,2.0,3.0,0,Friedenau_Schöneberg,70.3,0,"Niedstraße 19, 12159 Berlin, Germany",below_average
4027,150.0,oil_heating,0,0,10.0,770.0,1962.0,110024912,0,0,485.91,50.51,need_of_renovation,2,0,apartment,2.0,4.0,5.0,0,Wilmersdorf_Wilmersdorf,120.0,0,"Uhlandstraße 77, 10717 Berlin, Germany",below_average
4028,133.0,central_heating,0,1,10.0,647.1,1965.0,115663935,0,0,473.1,62.25,first_time_use,2,0,apartment,2.0,5.0,5.0,0,Spandau_Spandau,41.0,0,"Ederkopfweg 17, 13583 Berlin, Germany",below_average
4029,42.0,central_heating,0,0,40.0,587.0,1910.0,101418673,0,0,482.0,43.8,refurbished,3,0,apartment,1.0,3.0,4.0,0,Prenzlauer_Berg_Prenzlauer_Berg,63.0,0,"Naugarder Straße 40, 10409 Berlin, Germany",below_average
4030,256.0,central_heating,0,1,2.4,926.0,1972.0,77384868,0,0,670.0,77.73,well_kept,3,1,apartment,2.5,5.0,12.0,0,Tempelhof_Tempelhof,87.8,0,"Ordensmeister Straße 60, 12099 Berlin, Germany",below_average
4031,140.0,central_heating,0,1,10.0,1495.0,1930.0,110875284,0,0,1265.0,87.59,first_time_use_after_refurbishment,2,0,terraced_flat,3.0,0.0,2.0,1,Heiligensee_Reinickendorf,90.0,0,"Ruppiner Chaussee 289, 13503 Berlin, Germany",above_average
4032,184.77,floor_heating,1,1,40.0,1074.77,2019.0,114636279,1,1,890.0,65.99,first_time_use,3,1,apartment,2.0,2.0,5.0,0,Köpenick_Köpenick,70.3,0,"Landjägerstraße 23, 12555 Berlin, Germany",below_average
4033,100.0,combined_heat_and_power_plant,0,1,40.0,850.0,2018.0,115457905,1,1,710.0,54.68,first_time_use,3,1,apartment,2.0,1.0,3.0,0,Spandau_Spandau,40.0,0,"Mertensstraße 13e, 13587 Berlin, Germany",below_average
4034,50.0,central_heating,0,1,32.1,750.0,1980.0,113869081,1,1,700.0,16.0,modernized,2,0,apartment,1.0,6.0,7.0,0,Tiergarten_Tiergarten,35.1,0,"Klara Franke Straße 12, 10557 Berlin, Germany",below_average
4035,190.0,central_heating,0,1,40.0,1300.0,2015.0,102033456,1,1,1110.0,62.0,mint_condition,2,1,apartment,2.0,2.0,7.0,0,Mitte_Mitte,70.0,0,"Kommandantenstraße 75, 10117 Berlin, Germany",above_average
4036,95.97,floor_heating,0,1,32.1,1375.56,1980.0,107378806,1,1,1215.61,63.98,first_time_use,2,1,apartment,2.0,2.0,11.0,0,Friedrichshain_Friedrichshain,64.0,0,"Stralauer Platz 37/38, 10243 Berlin, Germany",above_average
4037,170.0,district_heating,0,1,2.4,899.0,1984.0,113191161,1,1,729.0,71.2,modernized,2,1,roof_storey,3.0,11.0,3.0,0,Neu_Hohenschönhausen_Hohenschönhausen,85.0,0,"Wustrower Straße 17, 13051 Berlin, Germany",below_average
4038,440.0,central_heating,1,1,10.0,4275.0,2019.0,109616347,1,1,3685.0,151.4,first_time_use,2,1,apartment,4.0,3.0,3.0,0,Mitte_Mitte,150.0,1,"Falkoniergasse  3, 10117 Berlin, Germany",above_average
4039,333.0,central_heating,0,1,40.0,3056.0,1895.0,114874045,0,0,2723.0,170.18,first_time_use,2,1,apartment,4.0,4.0,5.0,0,Tiergarten_Tiergarten,140.5,0,"Schöneberger Ufer 59, 10785 Berlin, Germany",above_average
4040,100.0,central_heating,0,1,40.0,2125.0,1097.0,113410504,1,1,1900.0,82.5,first_time_use_after_refurbishment,3,0,roof_storey,3.0,4.0,4.0,0,Weißensee_Weißensee,125.0,0,"Meyerbeerstr 33, 13088 Berlin, Germany",above_average
4041,220.3,district_heating,1,1,32.1,2218.03,2019.0,112450614,1,1,1894.58,110.15,first_time_use,3,1,ground_floor,3.0,0.0,6.0,1,Tiergarten_Tiergarten,103.2,1,"Heidestraße 19, 10557 Berlin, Germany",above_average
4042,133.17,central_heating,0,1,32.1,633.06,1985.0,113798465,0,0,425.46,70.71,well_kept,2,1,apartment,3.0,5.0,11.0,0,Malchow_Hohenschönhausen,74.4,0,"AYhrenshooper Straße 17, 13051 Berlin, Germany",below_average
4043,95.79,central_heating,0,1,10.0,1353.83,1900.0,99079781,0,0,1149.48,63.86,refurbished,3,1,roof_storey,2.0,5.0,5.0,0,Friedrichshain_Friedrichshain,108.6,0,"Warschauer Straße 46, 10243 Berlin, Germany",above_average
4044,223.95,district_heating,0,1,2.4,699.18,1961.0,110762211,0,0,475.23,56.71,modernized,2,0,apartment,2.0,1.0,3.0,0,Spandau_Spandau,92.3,0,"Germersheimer Weg 88C, 13583 Berlin, Germany",below_average
4045,160.0,central_heating,0,1,10.0,1760.0,1900.0,111257495,1,1,1600.0,80.0,first_time_use_after_refurbishment,3,1,apartment,2.0,4.0,6.0,0,Mitte_Mitte,70.3,1,"Rheinsbergerstr 36, 10435 Berlin, Germany",above_average
4046,100.0,central_heating,0,1,40.0,740.0,1980.0,114688292,1,1,640.0,32.93,first_time_use,2,1,apartment,1.0,3.0,5.0,0,Mitte_Mitte,35.1,0,"Wadzeckstraße 4, 10178 Berlin, Germany",below_average
4047,150.0,self_contained_central_heating,0,0,40.0,1500.0,1910.0,113724414,1,1,1350.0,76.38,first_time_use,2,0,apartment,3.0,1.0,5.0,0,Neukölln_Neukölln,105.4,0,"Weisestraße 18, 12049 Berlin, Germany",above_average
4048,265.21,district_heating,0,1,40.0,728.47,1965.0,115651385,0,0,463.26,68.69,modernized,2,1,apartment,2.5,4.0,7.0,0,Spandau_Spandau,85.4,0,"Böhmerwaldweg 3, 13589 Berlin, Germany",below_average
4049,311.23,floor_heating,1,1,40.0,2872.41,2019.0,113501355,1,1,2561.18,129.68,first_time_use,3,1,apartment,4.0,5.0,6.0,0,Schöneberg_Schöneberg,140.5,0,"Innsbrucker Straße 18, 10825 Berlin, Germany",above_average
4050,70.0,central_heating,0,1,10.0,685.0,1996.0,110855750,0,0,550.0,52.18,well_kept,2,0,apartment,2.0,1.0,4.0,0,Niederschönhausen_Pankow,65.0,0,"Fritz-Reuter-Str. 9b, 13156 Berlin, Germany",below_average
4051,200.0,floor_heating,1,1,32.1,1316.0,2019.0,110842163,0,0,1116.0,77.0,first_time_use,2,1,apartment,3.0,3.0,4.0,0,Staaken_Spandau,105.4,0,"Pfarrer-Theile-Straße 85, 13591 Berlin, Germany",above_average
4052,45.0,central_heating,0,0,40.0,575.0,1900.0,115287127,0,0,500.0,25.5,first_time_use,3,0,apartment,1.0,1.0,4.0,0,Wedding_Wedding,30.0,0,"Hochstrasse 45, 13357 Berlin, Germany",below_average
4053,89.0,district_heating,0,1,40.0,528.0,1985.0,113297194,0,0,439.0,35.61,well_kept,2,1,apartment,1.0,1.0,5.0,0,Hellersdorf_Hellersdorf,42.0,0,"Havelländer Ring 1, 12629 Berlin, Germany",below_average
4054,193.0,central_heating,0,1,32.1,888.0,1980.0,111402371,1,1,695.0,52.0,well_kept,2,0,apartment,2.0,1.0,4.0,0,Friedrichshain_Friedrichshain,70.3,0,"Scharnweberstr. 46, 10247 Berlin, Germany",below_average
4055,180.0,central_heating,0,1,32.1,1440.0,1980.0,106325232,1,1,1100.0,78.0,first_time_use,3,1,loft,2.0,2.0,5.0,0,Köpenick_Köpenick,160.0,1,"An der Filmfabrik 19, 12555 Berlin, Germany",above_average
4056,90.0,district_heating,0,0,40.0,1100.0,1986.0,115654847,0,0,970.0,42.35,first_time_use,2,0,apartment,2.0,6.0,6.0,0,Friedrichshain_Friedrichshain,40.0,0,"Wriezener Karree 8, 10243 Berlin, Germany",below_average
4057,164.2,district_heating,1,1,32.1,1777.47,2019.0,113300617,1,1,1531.17,82.1,first_time_use,3,1,apartment,3.0,1.0,5.0,0,Tiergarten_Tiergarten,82.1,0,"Heidestraße 19, 10557 Berlin, Germany",above_average
4058,110.0,central_heating,0,1,40.0,655.0,2017.0,109232091,1,1,545.0,23.16,mint_condition,2,1,apartment,1.0,9.0,11.0,0,Mitte_Mitte,35.1,0,"Alex-Wedding Straße 3, 10178 Berlin, Germany",below_average
4059,64.48,central_heating,0,1,40.0,398.26,1990.0,103110941,0,0,303.44,37.93,first_time_use_after_refurbishment,3,1,apartment,1.0,7.0,7.0,0,Hellersdorf_Hellersdorf,30.3,0,"Fercher Straße 8, 12629 Berlin, Germany",below_average
4060,209.3,central_heating,1,1,40.0,1119.3,2019.0,113867483,0,0,910.0,91.0,first_time_use,3,1,roof_storey,3.0,8.0,8.0,0,Marzahn_Marzahn,105.4,1,"Flämingstraße 70, 12689 Berlin, Germany",below_average
4061,174.61,central_heating,0,1,10.0,625.53,1962.0,107316918,0,0,450.92,52.13,first_time_use,2,0,apartment,2.0,1.0,5.0,0,Staaken_Spandau,56.4,0,"Oldesloer Weg 24A, 13591 Berlin, Germany",below_average
4062,170.0,floor_heating,1,1,40.0,1270.0,2019.0,110446752,0,0,1100.0,86.0,first_time_use,2,0,apartment,3.0,1.0,3.0,0,Französisch_Buchholz_Pankow,105.4,1,"Triftstrasse 17, 13127 Berlin, Germany",above_average
4063,80.0,district_heating,0,1,10.0,950.0,1925.0,105403153,1,1,813.0,56.32,well_kept,2,0,apartment,2.5,0.0,4.0,1,Reinickendorf_Reinickendorf,57.0,0,"Aroser Allee 101, 13407 Berlin, Germany",below_average
4064,83.15,central_heating,0,0,40.0,1230.0,1917.0,113000956,0,0,1046.85,69.79,first_time_use_after_refurbishment,2,0,ground_floor,2.0,0.0,4.0,0,Pankow_Pankow,100.0,0,"Heynstr. 31, 13187 Berlin, Germany",below_average
4065,185.0,central_heating,0,0,40.0,735.0,1997.0,111423800,1,1,550.0,69.38,well_kept,3,1,apartment,2.0,3.0,2.0,0,Friedrichsfelde_Lichtenberg,55.0,0,"Gensinger Str. 85, 10315 Berlin, Germany",below_average
4066,300.0,central_heating,0,1,40.0,1650.0,1980.0,112717697,0,0,1350.0,106.7,first_time_use,2,0,apartment,3.0,4.0,6.0,0,Mitte_Mitte,105.4,0,"Mollstraße 3b, 10178 Berlin, Germany",above_average
4067,290.0,central_heating,0,0,10.0,1440.0,1912.0,113736162,0,0,1150.0,63.0,first_time_use,3,0,apartment,2.0,3.0,4.0,0,Kreuzberg_Kreuzberg,0.0,0,"Katzbachstraße 27, 10965 Berlin, Germany",above_average
4068,110.0,central_heating,0,0,40.0,920.6,1895.0,111180183,0,0,720.6,72.06,fully_renovated,3,0,apartment,2.0,2.0,2.0,0,Reinickendorf_Reinickendorf,90.0,0,"Gesellschaftstraße 33, 13409 Berlin, Germany",below_average
4069,110.0,gas_heating,0,1,10.0,1034.9,1900.0,89945597,1,1,844.9,73.47,well_kept,2,0,apartment,2.5,2.0,3.0,1,Köpenick_Köpenick,80.0,0,"Grünauer Straße 75, 12557 Berlin, Germany",below_average
4070,90.0,self_contained_central_heating,0,0,10.0,675.3,1955.0,107352099,1,1,515.0,47.0,fully_renovated,2,0,apartment,2.0,3.0,5.0,0,Prenzlauer_Berg_Prenzlauer_Berg,70.3,0,"Kastanienallee 74, 10435 Berlin, Germany",below_average
4071,240.0,central_heating,0,1,40.0,1990.0,2014.0,111073995,1,1,1590.0,145.0,first_time_use,3,1,maisonette,4.0,0.0,2.0,1,Lübars_Reinickendorf,160.0,1,"Am Springebruch  14 a, 13469 Berlin, Germany",above_average
4072,206.0,floor_heating,0,1,2.4,921.85,1991.0,94120598,1,1,715.85,61.22,mint_condition,2,1,apartment,2.0,1.0,5.0,0,Steglitz_Steglitz,70.3,0,"Steglitzer Damm 52 A, 12169 Berlin, Germany",below_average
4073,185.0,district_heating,0,1,40.0,975.0,1970.0,107368335,0,0,790.0,77.63,modernized,2,1,apartment,3.0,3.0,5.0,0,Buckow_Neukölln,45.0,0,"Goldammerstr. 41, 12351 Berlin, Germany",below_average
4074,339.86,floor_heating,1,1,40.0,2194.33,2019.0,113592092,1,1,1699.99,155.0,first_time_use,3,1,roof_storey,4.0,5.0,5.0,0,Steglitz_Steglitz,154.5,1,"Herrfurthstraße 14, 12163 Berlin, Germany",above_average
4075,138.78,self_contained_central_heating,0,1,40.0,715.76,1930.0,113869012,0,0,576.98,55.58,first_time_use_after_refurbishment,2,0,apartment,2.0,2.0,5.0,0,Lichtenberg_Lichtenberg,70.3,0,"Hauptstr. 62, 10317 Berlin, Germany",below_average
4076,97.1,central_heating,0,1,2.4,1488.79,2017.0,110586718,1,1,1294.6,64.73,refurbished,2,1,apartment,2.0,1.0,4.0,0,Mitte_Mitte,97.1,0,"Invalidenstraße 6, 10115 Berlin, Germany",above_average
4077,670.45,floor_heating,0,1,40.0,3223.51,2015.0,115472785,1,1,2553.06,150.18,mint_condition,1,1,apartment,3.0,3.0,4.0,1,Mitte_Mitte,105.4,0,"Voßstraße 34, 10117 Berlin, Germany",above_average
4078,120.0,central_heating,0,1,32.1,1515.0,1905.0,111047763,1,1,1295.0,94.23,refurbished,2,0,roof_storey,2.0,4.0,5.0,0,Friedenau_Schöneberg,100.0,0,"Lefèvrestraße 4, 12161 Berlin, Germany",above_average
4079,125.24,gas_heating,0,1,40.0,710.3,1996.0,99290411,0,0,536.84,58.8,refurbished,3,0,apartment,2.0,2.0,5.0,0,Alt_Hohenschönhausen_Hohenschönhausen,48.2,0,"Konrad-Wolf-Straße 4, 13055 Berlin, Germany",below_average
4080,76.75,central_heating,0,1,40.0,297.85,2017.0,113815687,0,0,221.1,33.0,first_time_use,2,0,ground_floor,1.0,1.0,5.0,0,Lichtenberg_Lichtenberg,35.1,0,"Hauptstr. 54, 10317 Berlin, Germany",below_average
4081,50.0,floor_heating,1,0,32.1,750.0,2018.0,110953619,1,1,700.0,16.0,fully_renovated,2,1,apartment,1.0,5.0,7.0,0,Tiergarten_Tiergarten,0.0,1,"Klara-Franke-Strasse 12, 10557 Berlin, Germany",below_average
4082,268.0,central_heating,1,0,40.0,1337.0,2019.0,110768081,1,1,1069.0,76.32,first_time_use,2,1,apartment,3.0,1.0,6.0,0,Britz_Neukölln,105.4,0,"Bürgerstr. 70/72, 12347 Berlin, Germany",below_average
4083,417.0,central_heating,0,1,32.1,2357.0,1887.0,114024893,1,1,1940.0,108.0,first_time_use,2,0,apartment,3.0,2.0,4.0,0,Neukölln_Neukölln,105.4,1,"Glasower Straße 30, WE64.M, 12051 Berlin, Germany",above_average
4084,290.0,district_heating,0,1,40.0,0.0,1927.0,111263028,1,1,2400.0,98.0,first_time_use_after_refurbishment,2,1,maisonette,4.0,5.0,5.0,0,Charlottenburg_Charlottenburg,140.5,0,"Herbartstraße 16, 14057 Berlin, Germany",above_average
4085,130.0,district_heating,0,1,40.0,1136.5,1954.0,109858098,1,1,964.0,64.9,first_time_use_after_refurbishment,3,1,apartment,3.0,4.0,5.0,0,Charlottenburg_Charlottenburg,32.5,1,"Eislebener Straße 8, 10789 Berlin, Germany",below_average
4086,250.0,central_heating,0,0,10.0,1235.0,1910.0,97596436,1,1,985.0,88.0,mint_condition,2,0,apartment,3.0,1.0,2.0,1,Buckow_Neukölln,105.4,0,"Alt-Buckow 12 E, 12349 Berlin, Germany",below_average
4087,100.0,central_heating,0,1,40.0,950.0,1964.0,115363941,0,0,750.0,62.45,refurbished,2,1,apartment,2.0,3.0,4.0,0,Schöneberg_Schöneberg,100.0,0,"Barbarossastraße 42, 10779 Berlin, Germany",below_average
4088,114.0,self_contained_central_heating,0,1,40.0,1200.0,1900.0,113111200,1,1,1018.0,84.02,first_time_use,2,0,apartment,3.0,2.0,5.0,0,Reinickendorf_Reinickendorf,68.0,0,"Scharnweberstraße 55, 13405 Berlin, Germany",below_average
4089,170.0,gas_heating,0,1,10.0,1270.0,1905.0,111282321,0,0,1100.0,84.0,modernized,2,0,apartment,3.0,3.0,5.0,0,Wilmersdorf_Wilmersdorf,105.4,0,"Holsteinische Straße 38, 10717 Berlin, Germany",above_average
4090,221.17,central_heating,0,1,40.0,788.56,1998.0,59617271,1,1,567.39,71.21,well_kept,3,0,roof_storey,3.0,1.0,4.0,1,Karow_Weißensee,105.4,0,"Hofzeichendamm 15, 13125 Berlin, Germany",below_average
4091,76.0,central_heating,0,0,40.0,808.05,1900.0,113375379,0,0,513.05,65.11,first_time_use,3,0,apartment,2.0,4.0,4.0,0,Köpenick_Köpenick,219.0,0,"Bahnhofstraße 8, 12555 Berlin, Germany",below_average
4092,160.0,central_heating,0,1,40.0,1210.0,1900.0,106718302,1,1,1050.0,61.07,first_time_use,2,0,apartment,2.0,2.0,5.0,0,Neukölln_Neukölln,70.3,0,"Nogatstraße 42, 12051 Berlin, Germany",below_average
4093,94.11,central_heating,0,1,40.0,626.45,1959.0,115625890,0,0,452.46,58.51,first_time_use,2,0,apartment,3.0,2.0,4.0,0,Köpenick_Köpenick,79.9,0,"Ottomar-Geschke-Straße 37, 12555 Berlin, Germany",below_average
4094,200.0,floor_heating,0,1,32.1,1970.0,2017.0,96009153,1,1,1770.0,80.0,mint_condition,2,1,terraced_flat,3.0,2.0,6.0,1,Prenzlauer_Berg_Prenzlauer_Berg,105.4,1,"Pasteurstraße 25, 10407 Berlin, Germany",above_average
4095,1290.0,central_heating,0,1,40.0,5705.0,2011.0,111156567,1,1,4415.0,260.0,mint_condition,2,1,apartment,3.0,7.0,7.0,0,Mitte_Mitte,105.4,0,"Unter den Linden 16, 10117 Berlin, Germany",above_average
4096,2.3,floor_heating,1,1,32.1,855.0,2018.0,113400045,0,0,760.35,41.1,first_time_use,3,1,apartment,1.0,2.0,4.0,0,Köpenick_Köpenick,35.1,0,"Grünstraße 7, 12555 Berlin, Germany",below_average
4097,230.0,district_heating,0,1,10.0,1028.0,1982.0,107355027,0,0,798.0,60.86,first_time_use_after_refurbishment,2,1,apartment,2.0,3.0,5.0,0,Charlottenburg_Charlottenburg,70.3,1,"Krumme Str. 86, 10585 Berlin, Germany",below_average
4098,120.0,central_heating,0,1,40.0,2770.0,1910.0,72528621,1,1,2450.0,151.28,modernized,3,0,apartment,5.0,3.0,5.0,0,Mitte_Mitte,200.0,0,"Neue Schönhauser Straße 9, 10178 Berlin, Germany",above_average
4099,150.0,district_heating,0,1,40.0,1257.0,1980.0,115092108,1,1,1107.0,61.49,first_time_use_after_refurbishment,2,1,apartment,2.0,3.0,6.0,0,Wilmersdorf_Wilmersdorf,70.3,0,"Brandenburgische Str. 20, 10707 Berlin, Germany",above_average
4100,125.0,central_heating,0,1,40.0,846.0,1995.0,115695465,1,1,655.0,72.0,first_time_use,2,0,apartment,3.0,5.0,5.0,0,Spandau_Spandau,66.0,0,"Seeburger Straße 83 a, 13581 Berlin, Germany",below_average
4101,180.0,floor_heating,1,1,32.1,1755.0,2019.0,113721007,1,1,1575.0,63.0,mint_condition,3,1,apartment,2.0,3.0,6.0,1,Friedrichshain_Friedrichshain,70.3,1,"Strlalauer Allee 13a, 10245 Berlin, Germany",above_average
4102,240.62,central_heating,0,1,32.1,1322.87,1980.0,110182204,0,0,1082.25,83.25,first_time_use,3,0,roof_storey,3.0,4.0,4.0,0,Karow_Weißensee,105.4,0,"Am Hohen Feld 125a
, 13125 Berlin, Germany",below_average
4103,241.55,district_heating,0,0,40.0,849.46,1936.0,111350037,0,0,607.91,66.95,well_kept,2,0,roof_storey,2.0,0.0,3.0,0,Tegel_Reinickendorf,97.2,0,"Oelder Weg 4, 13507 Berlin, Germany",below_average
4104,153.0,central_heating,0,0,40.0,912.0,1980.0,115503414,1,1,790.0,35.0,first_time_use,2,0,apartment,1.0,3.0,4.0,0,Kreuzberg_Kreuzberg,35.1,0,"Manteuffelstraße 68, 10999 Berlin, Germany",below_average
4105,225.0,central_heating,0,1,32.1,1595.3,1980.0,105323388,1,1,1300.0,50.0,first_time_use,2,1,apartment,2.0,8.0,6.0,1,Tiergarten_Tiergarten,70.3,1,"Gabriele-Tergit-Promenade 21, 10963 Berlin, Germany",above_average
4106,124.0,gas_heating,0,1,10.0,1173.55,1980.0,101422770,0,0,979.55,93.29,mint_condition,2,1,roof_storey,3.0,4.0,4.0,0,Adlershof_Treptow,70.0,1,"Zinsgutstraße 41, 12489 Berlin, Germany",below_average
4107,199.0,central_heating,0,0,40.0,747.0,1908.0,115539549,0,0,548.0,78.0,well_kept,2,0,ground_floor,3.0,0.0,5.0,0,Spandau_Spandau,105.4,0,"Schürstraße 13, 13597 Berlin, Germany",below_average
4108,115.0,gas_heating,0,1,40.0,805.0,1933.0,111666942,0,0,615.0,77.0,mint_condition,2,0,half_basement,2.0,0.0,3.0,1,Biesdorf_Marzahn,75.0,0,"Oberfeldstr. 176, 12683 Berlin, Germany",below_average
4109,254.0,central_heating,0,1,10.0,2155.5,1879.0,100157936,0,0,1901.5,86.42,first_time_use,2,0,apartment,3.0,3.0,0.0,0,Mitte_Mitte,105.4,0,"Sophienstr. 9, 10178 Berlin, Germany",above_average
4110,250.0,central_heating,0,1,10.0,2340.0,1997.0,112194667,1,1,2090.0,125.0,refurbished,2,0,roof_storey,3.0,6.0,6.0,0,Charlottenburg_Charlottenburg,100.0,0,"Kantstraße 149, 10623 Berlin, Germany",above_average
