Unnamed_0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,bezirk,bezirk_group,flat_group,condition_group
7921,150,gas_heating,1,1,32.1,1325,2020,113400600,0,0,1090,90.65,first_time_use,2,0,apartment,2,2,3,0,Mahlsdorf_Hellersdorf,70.3,1,"Pfarrhufenanger 20, 12623 Berlin, Germany",Hellersdorf,East,Apartment,New
6959,220,gas_heating,1,1,40,1650,2020,114822680,0,0,1430,125,first_time_use,3,0,penthouse,4,3,3,1,Mahlsdorf_Hellersdorf,140.5,0,"Pfarrhufenanger 24, 12623 Berlin, Germany",Hellersdorf,East,Apartment,New
6707,200,district_heating,1,1,32.1,1270,2020,115238746,1,1,1070,79,first_time_use,2,1,apartment,3,3,4,1,Weißensee_Weißensee,105.4,1,"Piesporter Str. 61, 13088 Berlin, Germany",Weißensee,North,Apartment,New
8760,250.85,floor_heating,1,1,32.1,1856.29,2020,114882991,0,0,1605.44,100.34,mint_condition,3,1,roof_storey,3,2,2,0,Wannsee_Zehlendorf,105.4,1,"Schäferstrasse 31, 14109 Berlin, Germany",Zehlendorf,West,Roof Storey,Well-maintained
3279,206.6,floor_heating,1,1,32.1,1528.84,2020,114881694,0,0,1322.24,82.64,mint_condition,3,1,ground_floor,2,1,1,0,Wannsee_Zehlendorf,70.3,1,"Schäferstraße 31, 14109 Berlin, Germany",Zehlendorf,West,Ground Floor,Well-maintained
4682,151.7,floor_heating,1,1,32.1,1061.9,2020,114880172,0,0,910.2,60.68,mint_condition,3,1,half_basement,2,0,2,0,Wannsee_Zehlendorf,70.3,1,"Schäferstraße 31, 14109 Berlin, Germany",Zehlendorf,West,Apartment,Well-maintained
4586,120,central_heating,1,1,32.1,1095,2020,115277735,1,1,925,66,first_time_use,2,1,apartment,2,5,9,0,Neukölln_Neukölln,50,1,"Mariendorfer Weg 51, 12051 Berlin, Germany",Neukölln,South,Apartment,New
4213,54.59,central_heating,1,1,32.1,269.94,2020,115704293,0,0,197.15,30.33,first_time_use,2,1,apartment,1,3,4,0,Rudow_Neukölln,18.2,0,"Theodor-Loos-Weg 35, 12353 Berlin, Germany",Neukölln,South,Apartment,New
3504,107.49,district_heating,1,1,32.1,899.31,2020,115694327,0,0,734.52,71.66,well_kept,2,1,other,3,4,4,0,Hellersdorf_Hellersdorf,57.3,0,"Schkeuditzer Str. 30, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5255,95,floor_heating,1,1,40,970,2020,104028402,0,0,825,66.76,first_time_use,3,0,roof_storey,1,2,2,1,Karow_Weißensee,50,0,"Strömannstrasse 103, 13125 Berlin, Germany",Weißensee,North,Roof Storey,New
5488,346,central_heating,1,1,40,2569,2020,115695019,1,1,2223,142.24,first_time_use,1,1,apartment,4.5,5,5,0,Niederschönhausen_Pankow,0,0,"Blankenburger Str. 20, 13156 Berlin, Germany",Pankow,North,Apartment,New
3099,218.87,central_heating,1,1,32.1,1767.87,2020,115694992,1,1,1549,78.17,first_time_use,2,1,apartment,3,2,5,0,Niederschönhausen_Pankow,0,0,"Blankenburger Str. 24, 13156 Berlin, Germany",Pankow,North,Apartment,New
2588,172,central_heating,1,1,32.1,1142,2020,115691781,1,1,970,51,first_time_use,2,1,apartment,2,3,6,0,Prenzlauer_Berg_Prenzlauer_Berg,72,0,"Bornholmer Straße 68, 10439 Berlin, Germany",PrenzlauerBerg,Central,Apartment,New
3431,227.68,heat_pump,1,0,32.1,1013.79,2020,114433688,0,0,786.11,58.23,first_time_use,2,1,apartment,2,2,4,0,Johannisthal_Treptow,70.3,1,"Konrad-Zuse-Straße 2, 12489 Berlin, Germany",Treptow,East,Apartment,New
3588,296.65,heat_pump,1,0,32.1,1207.09,2020,114433684,0,0,910.44,75.87,first_time_use,2,1,apartment,3,3,4,0,Johannisthal_Treptow,105.4,1,"Konrad-Zuse-Straße 4, 12489 Berlin, Germany",Treptow,East,Apartment,New
669,180.41,central_heating,1,1,40,1709.33,2020,115706942,1,1,1443.28,90.21,first_time_use,2,1,roof_storey,3,0,1,0,Friedrichsfelde_Lichtenberg,85.6,1,"Rosenfelder Ring  160, 10315 Berlin, Germany",Lichtenberg,East,Roof Storey,New
3744,100.68,central_heating,1,0,40,873.28,2020,115706932,1,1,717.35,50.34,first_time_use,2,1,apartment,2,2,5,0,Friedrichsfelde_Lichtenberg,55.2,1,"Rosenfelder Ring  160, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
6287,88.8,central_heating,1,0,40,782.04,2020,115706936,1,1,643.8,44.4,first_time_use,2,1,apartment,2,5,6,0,Friedrichsfelde_Lichtenberg,49.4,1,"Rosenfelder Ring  160, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
8058,122.61,floor_heating,1,1,40,1160.55,2020,115706938,1,1,980.88,61.31,first_time_use,2,1,penthouse,2,10,13,0,Friedrichsfelde_Lichtenberg,57.1,1,"Rosenfelder Ring  160, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
8110,106.56,central_heating,1,0,40,951.22,2020,115706929,1,1,785.88,53.28,first_time_use,2,1,apartment,2,2,5,0,Friedrichsfelde_Lichtenberg,58.8,1,"Rosenfelder Ring  160, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
2252,131.91,floor_heating,1,1,40,1277.21,2020,115706921,1,1,1088.26,65.96,first_time_use,2,1,penthouse,2,0,0,0,Friedrichsfelde_Lichtenberg,57,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
2852,124.4,central_heating,1,1,40,1206.85,2020,115706919,1,1,1026.3,62.2,first_time_use,2,1,roof_storey,2,4,6,0,Friedrichsfelde_Lichtenberg,56.2,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Roof Storey,New
3624,97.97,central_heating,1,0,40,813.4,2020,115706914,1,1,661.3,48.99,first_time_use,2,1,apartment,2,1,2,0,Friedrichsfelde_Lichtenberg,54.1,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
4691,100.39,central_heating,1,0,40,833.66,2020,115706913,1,1,677.63,50.2,first_time_use,2,1,apartment,2,2,5,0,Friedrichsfelde_Lichtenberg,55.6,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
6055,134.15,central_heating,1,1,40,1006.08,2020,115706909,1,1,804.9,67.08,first_time_use,2,1,ground_floor,2,2,4,0,Friedrichsfelde_Lichtenberg,67,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Ground Floor,New
6081,176.57,central_heating,1,0,40,1535.3,2020,115706916,1,1,1258.06,88.29,first_time_use,2,1,apartment,4,3,3,0,Friedrichsfelde_Lichtenberg,100.7,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
7649,138.93,central_heating,1,0,40,1359.5,2020,115706911,1,1,1041.98,69.47,first_time_use,2,1,apartment,3,1,2,0,Friedrichsfelde_Lichtenberg,78.6,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
8571,157.39,central_heating,1,1,40,1180.09,2020,115706906,1,1,944.34,78.7,first_time_use,2,1,ground_floor,3,0,2,0,Friedrichsfelde_Lichtenberg,78.4,1,"Rosenfelder Ring  162, 10315 Berlin, Germany",Lichtenberg,East,Ground Floor,New
3477,250,central_heating,1,1,32.1,1674,2020,115473565,1,1,1424,61.93,first_time_use,3,1,apartment,2,3,5,0,Kreuzberg_Kreuzberg,70.3,0,"Schöneberger Ufer 5a, 10785 Berlin, Germany",Kreuzberg,Central,Apartment,New
2671,300,floor_heating,1,1,32.1,1800,2020,115632947,0,0,1500,97,first_time_use,3,1,apartment,4,2,5,0,Weißensee_Weißensee,140.5,0,"Bernkasteler Straße 8, 13088 Berlin, Germany",Weißensee,North,Apartment,New
774,122.84,heat_pump,1,1,32.1,983.9,2020,115509217,0,0,861.06,61.42,first_time_use,3,0,penthouse,2,2,1,1,Bohnsdorf_Treptow,70.3,0,"Glienicker Straße 506, 12526 Berlin, Germany",Treptow,East,Apartment,New
4382,164.32,heat_pump,1,1,32.1,1196.55,2020,115507307,0,0,1023.23,82.16,first_time_use,3,0,raised_ground_floor,3,0,2,1,Bohnsdorf_Treptow,105.4,0,"Glienicker Straße 506, 12526 Berlin, Germany",Treptow,East,Ground Floor,New
8503,161.76,heat_pump,1,0,32.1,844.9,2020,115689089,1,1,683.14,41.37,first_time_use,2,1,apartment,1,2,4,0,Johannisthal_Treptow,35.1,1,"Konrad-Zuse-Straße  4, 12489 Berlin, Germany",Treptow,East,Apartment,New
7321,371.88,heat_pump,1,0,32.1,1513.2,2020,115689084,0,0,1141.32,95.11,first_time_use,2,1,apartment,3,4,4,0,Johannisthal_Treptow,105.4,1,"Konrad-Zuse-Straße 6A, 12489 Berlin, Germany",Treptow,East,Apartment,New
5452,153.99,central_heating,1,1,40,1231.87,2020,115405610,1,1,1000.94,77,first_time_use,2,1,apartment,3,19,22,0,Friedrichsfelde_Lichtenberg,76.9,0,"Löwenberger Straße 5, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
3707,373.87,heat_pump,1,0,32.1,1521.31,2020,114433691,0,0,1147.44,95.62,first_time_use,2,1,apartment,3,3,4,0,Johannisthal_Treptow,105.4,1,"Konrad-Zuse-Straße 6 A, 12489 Berlin, Germany",Treptow,East,Apartment,New
8817,146.51,heat_pump,1,0,32.1,708.56,2020,114433669,0,0,562.05,37.47,first_time_use,2,1,apartment,1,3,4,0,Johannisthal_Treptow,35.1,1,"Konrad-Zuse-Straße 6 A, 12489 Berlin, Germany",Treptow,East,Apartment,New
7778,227.37,heat_pump,1,0,32.1,1012.4,2020,114433694,0,0,785.03,58.15,first_time_use,2,1,apartment,2,3,4,0,Johannisthal_Treptow,70.3,1,"Konrad-Zuse-Straße 8 A, 12489 Berlin, Germany",Treptow,East,Apartment,New
734,194.89,central_heating,1,0,40,1720.93,2020,114811734,1,1,1412.95,97.45,first_time_use,2,1,apartment,4,1,3,0,Friedrichsfelde_Lichtenberg,113.1,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
3042,226.11,central_heating,1,1,40,2033.1,2020,114808437,1,1,1695.83,113.06,first_time_use,2,1,roof_storey,4,3,5,0,Friedrichsfelde_Lichtenberg,111.2,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Roof Storey,New
7208,164.09,central_heating,1,0,40,1429.1,2020,114759296,1,1,1169.14,82.05,first_time_use,2,1,apartment,3.5,3,6,0,Friedrichsfelde_Lichtenberg,95.9,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
7232,98.38,central_heating,1,0,40,868.06,2020,114759303,1,1,713.26,49.19,first_time_use,2,1,apartment,2,6,6,0,Friedrichsfelde_Lichtenberg,56.4,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
7827,136.34,central_heating,1,0,40,1320.73,2020,114759309,1,1,1107.76,68.17,first_time_use,2,1,apartment,2,2,4,0,Friedrichsfelde_Lichtenberg,76.6,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
8665,236.87,central_heating,1,0,40,2138.68,2020,114808433,1,1,1776.53,118.44,first_time_use,2,1,roof_storey,4,3,4,0,Friedrichsfelde_Lichtenberg,125.3,1,"Löwenberger Straße  5, 10315 Berlin, Germany",Lichtenberg,East,Roof Storey,New
169,65,central_heating,1,0,32.1,628.93,2020,114811745,1,1,528.13,32.5,first_time_use,2,1,apartment,1,0,4,0,Friedrichsfelde_Lichtenberg,35.8,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
1531,100.4,central_heating,1,0,32.1,896.46,2020,114811741,1,1,740.45,50.2,first_time_use,2,1,apartment,2,2,5,0,Friedrichsfelde_Lichtenberg,55.6,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
3627,153.99,central_heating,1,1,32.1,1231.87,2020,114759313,1,1,1000.94,77,first_time_use,2,1,apartment,3,0,5,0,Friedrichsfelde_Lichtenberg,76.9,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
3742,150,central_heating,1,0,32.1,1428.61,2020,114811750,1,1,1200,75,first_time_use,2,1,roof_storey,2.5,0,4,0,Friedrichsfelde_Lichtenberg,78.6,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Roof Storey,New
4968,101.3,central_heating,1,0,32.1,929.34,2020,114811747,1,1,772.41,50.65,first_time_use,2,1,apartment,2,6,6,0,Friedrichsfelde_Lichtenberg,55.6,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
6413,67.51,central_heating,1,0,32.1,643.85,2020,115462135,1,1,540.08,33.76,first_time_use,2,1,apartment,1.5,0,3,0,Friedrichsfelde_Lichtenberg,36.3,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
8849,115.92,central_heating,1,0,32.1,1189.09,2020,114811751,1,1,1014.3,57.96,first_time_use,2,1,apartment,2,2,4,0,Friedrichsfelde_Lichtenberg,58.9,1,"Löwenberger Straße  7, 10315 Berlin, Germany",Lichtenberg,East,Apartment,New
3509,176,central_heating,1,1,32.1,1236,2020,115691576,1,1,1060,53,first_time_use,2,1,apartment,2,5,6,0,Prenzlauer_Berg_Prenzlauer_Berg,76,0,"Finnländische Straße 4, 10439 Berlin, Germany",PrenzlauerBerg,Central,Apartment,New
7808,149,heat_pump,1,1,32.1,1012.62,2020,115627121,0,0,863.62,74.5,first_time_use,3,0,half_basement,3,1,2,0,Bohnsdorf_Treptow,105.4,0,"Glienicker Straße 506 A, 12526 Berlin, Germany",Treptow,East,Apartment,New
942,77,central_heating,1,1,40,1250,2020,115639860,0,0,1107,55,first_time_use,3,0,roof_storey,2,3,3,0,Mitte_Mitte,66,1,"Claire-Waldoff-Strasse 10, 10117 Berlin, Germany",Mitte,Central,Roof Storey,New
1819,160,central_heating,1,1,40,2550,2020,115458771,0,0,2250,116,first_time_use,3,1,apartment,3,2,3,0,Mitte_Mitte,140,1,"Claire-Waldoff-Strasse 12, 10117 Berlin, Germany",Mitte,Central,Apartment,New
3395,93,central_heating,1,1,40,1493,2020,115564006,0,0,1320,66,first_time_use,3,1,roof_storey,2,3,3,0,Mitte_Mitte,80,1,"Claire-Waldoff-Strasse 12, 10117 Berlin, Germany",Mitte,Central,Roof Storey,New
8838,280,floor_heating,1,1,32.1,1635,2020,114272134,1,1,1355,76.19,first_time_use,2,1,apartment,3,2,6,0,Tiergarten_Tiergarten,105.4,0,"Lydia-Rabinowitsch-Straße 20, 10557 Berlin, Germany",Tiergarten,Central,Apartment,New
7514,114,central_heating,0,0,10,797,1893,111290239,0,0,622,65.5,first_time_use,3,0,apartment,3,2,4,0,Spandau_Spandau,61,0,"Kurstr. 21, 13585 Berlin, Germany",Spandau,West,Apartment,New
6697,200,self_contained_central_heating,0,1,10,2250,1893,103805537,1,1,1990,180.14,well_kept,2,0,apartment,5,2,4,0,Schöneberg_Schöneberg,60,0,"Fuggerstr. 7, 10777 Berlin, Germany",Schöneberg,Central,Apartment,Well-maintained
427,60,central_heating,0,0,40,499,1893,73781033,1,1,399,41,well_kept,3,0,half_basement,1,1,3,0,Friedrichshagen_Köpenick,40,0,"Dreiserstr. 9, 12587 Berlin, Germany",Köpenick,East,Apartment,Well-maintained
5527,115,central_heating,0,1,40,1900,1893,113767593,1,1,1670,92.3,first_time_use,2,0,apartment,4,2,5,0,Kreuzberg_Kreuzberg,115,0,"Blücherstr. 40, 10961 Berlin, Germany",Kreuzberg,Central,Apartment,New
5916,294,central_heating,0,1,32.1,1394,1893,111146733,1,1,1100,90,refurbished,3,0,terraced_flat,2,0,2,1,Biesdorf_Marzahn,70.3,1,"Brebacher Weg 61, 12683 Berlin, Germany",Marzahn,East,Apartment,Renovated
93,60,central_heating,0,0,40,920,1893,113632492,0,0,770,70,well_kept,3,0,apartment,2,4,4,0,Tiergarten_Tiergarten,90,0,"Rostocker Str. 18, 10553 Berlin, Germany",Tiergarten,Central,Apartment,Well-maintained
229,107,central_heating,0,0,40,1057,1893,113704118,0,0,882,88.2,well_kept,3,0,apartment,3,3,4,0,Tiergarten_Tiergarten,68,0,"Rostocker Str. 18, 10553 Berlin, Germany",Tiergarten,Central,Apartment,Well-maintained
2410,200,self_contained_central_heating,0,0,40,2190,1893,106458296,1,1,1990,195.2,well_kept,3,0,apartment,6,1,4,1,Schöneberg_Schöneberg,210.8,0,"Wielandstraße 14, 12159 Berlin, Germany",Schöneberg,Central,Apartment,Well-maintained
3798,341,central_heating,0,1,10,1549,1893,107004316,0,0,1208,85.13,first_time_use,3,1,apartment,4,3,5,0,Charlottenburg_Charlottenburg,140.5,0,"Wilmersdorfer Str. 66, 10627 Berlin, Germany",Charlottenburg,West,Apartment,New
8076,171,central_heating,0,0,40,571,1957,107377299,0,0,400,36.74,first_time_use_after_refurbishment,2,0,apartment,1,2,5,0,Spandau_Spandau,31,0,"Jüdenstr. 14, 13597 Berlin, Germany",Spandau,West,Apartment,New
7468,242.65,central_heating,0,0,2.4,608.29,1957,115665953,0,0,365.64,33,first_time_use,2,0,apartment,2,3,5,0,Buch_Pankow,70.3,0,"Röbellweg 26, 13125 Berlin, Germany",Pankow,North,Apartment,New
3646,201,oil_heating,0,1,10,999,1957,106821166,0,0,798,70.6,refurbished,2,0,apartment,3,4,5,0,Wedding_Wedding,63,0,"Weddingstr. 8, 13357 Berlin, Germany",Wedding,North,Apartment,Renovated
8729,95,district_heating,0,0,40,1100,1957,111415658,1,1,925,47.53,first_time_use,2,0,ground_floor,2,2,5,0,Tiergarten_Tiergarten,80,1,"Alt-Moabit 113, 10559 Berlin, Germany",Tiergarten,Central,Ground Floor,New
1750,72,central_heating,0,1,40,696,1957,107320899,1,1,576,48,first_time_use_after_refurbishment,2,0,raised_ground_floor,1.5,1,5,0,Schmargendorf_Wilmersdorf,48,0,"Cunostraße 45a, 14193 Berlin, Germany",Wilmersdorf,West,Ground Floor,New
2694,55,central_heating,0,1,40,481.45,1957,68354089,1,1,387.45,37.58,modernized,2,0,apartment,1,2,2,0,Lichterfelde_Steglitz,39,0,"Hochbergplatz 6, 12207 Berlin, Germany",Steglitz,West,Apartment,Renovated
3264,90.85,central_heating,0,1,40,566.69,1957,113866112,0,0,396.66,53.66,first_time_use,2,0,apartment,2,1,4,0,Friedrichshagen_Köpenick,79.2,0,"Löbauer Weg 10, 12587 Berlin, Germany",Köpenick,East,Apartment,New
5822,106.5,district_heating,0,1,40,495.97,1957,115670275,0,0,389.47,31.23,first_time_use,2,1,apartment,1,5,18,0,Schöneberg_Schöneberg,33.3,0,"Nordmannzeile 4, 12157 Berlin, Germany",Schöneberg,Central,Apartment,New
970,265.33,central_heating,0,1,40,1031.59,1957,115670273,0,0,766.26,77.81,first_time_use,2,0,apartment,3.5,2,15,0,Schöneberg_Schöneberg,83,0,"Nordmannzeile 7, 12157 Berlin, Germany",Schöneberg,Central,Apartment,New
550,94.08,central_heating,0,1,40,607.86,1957,115686827,0,0,425.24,54.99,first_time_use,2,0,apartment,2,2,3,0,Friedrichshagen_Köpenick,88.5,0,"Stillerzeile 31, 12587 Berlin, Germany",Köpenick,East,Apartment,New
7850,90,district_heating,0,0,2.4,1400,1957,111074599,1,1,1260,68.65,well_kept,2,0,raised_ground_floor,2,1,5,0,Friedrichshain_Friedrichshain,50,0,"Mühsamstraße 21, 10249 Berlin, Germany",Friedrichshain,Central,Ground Floor,Well-maintained
7571,258,central_heating,0,1,40,1744.5,1957,104861222,0,0,1486.5,87.44,first_time_use,3,1,apartment,3,5,6,0,Tiergarten_Tiergarten,105.4,0,"Potsdamer Str. 68, 10785 Berlin, Germany",Tiergarten,Central,Apartment,New
8445,280,district_heating,0,0,2.4,1490,1957,77875207,1,1,1210,75,modernized,3,0,apartment,3,3,5,0,Charlottenburg_Charlottenburg,105.4,0,"Reichsstraße  43, 14052 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
6690,110,central_heating,0,0,40,799,1957,109163734,0,0,639,52,modernized,3,0,apartment,2,3,6,0,Charlottenburg_Charlottenburg,50,0,"Stülpnagelstr. 7, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
1903,80,district_heating,0,0,40,438.36,1957,115657280,0,0,318.36,39,well_kept,3,0,apartment,1,2,4,0,Charlottenburg_Charlottenburg,40,0,"Stülpnagelstr. 9, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
5894,231,floor_heating,0,1,40,1939.5,1957,107308102,1,1,1568,98,fully_renovated,2,1,apartment,4,3,9,1,Tiergarten_Tiergarten,140.5,0,"Altonaer Strasse 7, 10557 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
3606,185,central_heating,0,1,10,1999,1957,89732368,1,1,1699,114.04,refurbished,2,1,roof_storey,3,5,5,0,Tiergarten_Tiergarten,115,0,"Havelberger Str. 30, 10559 Berlin, Germany",Tiergarten,Central,Roof Storey,Renovated
54,231,self_contained_central_heating,0,1,40,899,1957,107060125,0,0,668,81.14,modernized,3,0,apartment,3,4,3,0,Siemensstadt_Spandau,105.4,0,"Nonnendammallee 100, 13629 Berlin, Germany",Spandau,West,Apartment,Renovated
2842,110,central_heating,0,1,40,819,1957,111159502,0,0,659,51,well_kept,3,0,apartment,2,3,6,0,Charlottenburg_Charlottenburg,50,0,"Stülpnagelstraße 11, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
1377,101.7,central_heating,0,1,40,630.58,1957,111365338,0,0,469.83,65.61,first_time_use,2,0,apartment,3,1,3,0,Friedrichshagen_Köpenick,59,0,"Bruno-Wille-Straße 68, 12587 Berlin, Germany",Köpenick,East,Apartment,New
206,105,central_heating,0,1,40,909.27,1957,63888776,0,0,717.27,77.88,well_kept,2,0,apartment,4,2,2,0,Lichterfelde_Steglitz,87,1,"Morgensternstraße  10, 12207 Berlin, Germany",Steglitz,West,Apartment,Well-maintained
3359,65,central_heating,0,1,40,970,1957,106943746,1,1,830,51.79,fully_renovated,3,0,ground_floor,2,0,5,0,Schmargendorf_Wilmersdorf,75,0,"Friedrichsruher Str. 36, 14193 Berlin, Germany",Wilmersdorf,West,Ground Floor,Renovated
4324,96.07,central_heating,0,1,2.4,560.72,1957,113866111,0,0,374.72,53.06,first_time_use,2,0,apartment,2,3,3,0,Friedrichshagen_Köpenick,89.9,0,"Fürstenwalder Damm 401, 12587 Berlin, Germany",Köpenick,East,Apartment,New
3750,160,central_heating,0,1,40,1395,1894,113767172,1,1,1235,88.2,first_time_use_after_refurbishment,2,0,apartment,3,3,3,0,Britz_Neukölln,100,0,"Jahnstr. 11, 12347 Berlin, Germany",Neukölln,South,Apartment,New
1836,200,self_contained_central_heating,0,1,40,2589,1894,113561501,0,0,2389,159.25,well_kept,3,0,apartment,4,2,4,0,Charlottenburg_Charlottenburg,140.5,0,"Kantstraße 28, 10623 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
4806,245,central_heating,0,1,40,1775,1894,111267516,1,1,1430,130,modernized,3,0,roof_storey,4,4,4,0,Lichterfelde_Steglitz,100,0,"Hindenburgdamm 56, 12203 Berlin, Germany",Steglitz,West,Roof Storey,Renovated
483,260,central_heating,0,1,10,2440,1894,106826740,0,0,2000,191.9,well_kept,2,0,apartment,5,2,5,0,Friedrichshagen_Köpenick,180,0,"Bölschestraße 116, 12587 Berlin, Germany",Köpenick,East,Apartment,Well-maintained
2211,187,self_contained_central_heating,0,1,10,2454,1894,89717461,1,1,2240,147.5,refurbished,2,0,apartment,5.5,4,5,0,Neukölln_Neukölln,27,0,"Selchower Straße 32, 12049 Berlin, Germany",Neukölln,South,Apartment,Renovated
8384,50,self_contained_central_heating,0,0,10,473,1894,111160317,0,0,423,33.68,first_time_use_after_refurbishment,3,0,apartment,1,1,4,0,Friedrichshain_Friedrichshain,35.1,0,"Petersburger Straße 67, 10249 Berlin, Germany",Friedrichshain,Central,Apartment,New
382,70,central_heating,0,0,10,740,1894,103853847,0,0,600,60.1,refurbished,2,0,raised_ground_floor,2,0,2,0,Oberschöneweide_Köpenick,70,0,"Wilhelminenhofstrasse 6, 12459 Berlin, Germany",Köpenick,East,Ground Floor,Renovated
6771,200,district_heating,0,1,40,849,1958,111291407,0,0,649,65,first_time_use_after_refurbishment,3,0,raised_ground_floor,2.5,0,3,0,Staaken_Spandau,80,0,"Heerstr. 388, 13593 Berlin, Germany",Spandau,West,Ground Floor,New
8368,105,central_heating,0,1,40,729.92,1958,93829449,1,1,570,53.77,modernized,3,0,apartment,2,1,4,0,Steglitz_Steglitz,54.9,0,"Sedanstr. 45, 12167 Berlin, Germany",Steglitz,West,Apartment,Renovated
8496,339,central_heating,0,1,40,1339,1958,107358306,1,1,1000,78,refurbished,2,1,loft,2,4,9,0,Charlottenburg_Charlottenburg,70.3,0,"Flatowallee 16, 14055 Berlin, Germany",Charlottenburg,West,Apartment,Renovated
107,124.18,central_heating,0,1,40,623.91,1958,107350025,0,0,450.59,58.77,first_time_use,2,0,apartment,2,1,3,0,Buckow_Neukölln,49.1,0,"Grüner Weg 96, 12351 Berlin, Germany",Neukölln,South,Apartment,New
226,145,central_heating,0,1,10,808,1958,87025367,0,0,663,56.11,modernized,3,0,apartment,2,4,2,0,Wedding_Wedding,46,0,"Hochstraße 11, 13357 Berlin, Germany",Wedding,North,Apartment,Renovated
1897,148.15,district_heating,0,0,40,587.34,1958,107335267,0,0,439.19,47.83,modernized,2,0,apartment,2,0,3,0,Oberschöneweide_Köpenick,49.7,0,"Nalepastr. 191, 12459 Berlin, Germany",Köpenick,East,Apartment,Renovated
4227,70,central_heating,0,1,40,829,1958,110834103,1,1,699,48.5,modernized,1,0,apartment,2,0,5,0,Tiergarten_Tiergarten,60,0,"Zwinglistr. 25, 10555 Berlin, Germany",Tiergarten,Central,Apartment,Renovated
7305,90,central_heating,0,1,40,1250,1958,102174196,0,0,1100,59.91,first_time_use,2,0,apartment,3,4,5,0,Wedding_Wedding,60,0,"Hochstraße 15c, 13357 Berlin, Germany",Wedding,North,Apartment,New
8156,94,self_contained_central_heating,0,1,40,846,1958,111399967,1,1,752,47,first_time_use_after_refurbishment,3,0,apartment,2,2,4,0,Wedding_Wedding,70.3,1,"Neue Hochstr 17, 13347 Berlin, Germany",Wedding,North,Apartment,New
8455,87,central_heating,0,1,40,1150,1958,113821603,0,0,1000,55.29,first_time_use,2,0,ground_floor,2,1,4,0,Mitte_Mitte,63,0,"Pflugstraße 16, 10115 Berlin, Germany",Mitte,Central,Ground Floor,New
27,80,central_heating,0,1,10,1300,1958,108177922,1,1,1150,49.39,first_time_use,2,0,apartment,2,3,4,0,Mitte_Mitte,70,0,"Pflugstraße 18, 10115 Berlin, Germany",Mitte,Central,Apartment,New
3075,90,district_heating,0,0,40,499.69,1958,115654987,0,0,359.69,50,well_kept,3,0,apartment,2,3,4,0,Charlottenburg_Charlottenburg,50,0,"Ernst-Bumm-Weg 4, 14059 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
