noRooms,totalRent,livingSpace,balcony
2.0,745.0,70.16,True
1.0,551.0,16.0,True
1.5,845.0,43.54,False
1.0,351.77,35.0,True
2.0,1365.0,66.5,False
3.0,939.0,87.59,False
1.0,465.0,44.0,True
2.0,1834.0,100.93,True
2.0,689.86,60.77,False
3.0,1400.0,114.0,True
2.0,970.0,83.0,True
2.0,1344.63,80.42,True
3.0,1160.0,77.44,False
1.0,860.0,12.0,False
2.5,1319.2,96.0,True
2.0,1461.2532261816891,88.29,True
4.0,1066.7,82.69,True
3.0,1400.0,94.2,True
2.0,749.0,56.0,False
3.0,1300.0,80.0,True
1.0,470.0,38.0,True
3.0,1775.0,96.69,True
3.0,744.15,69.4,True
2.0,664.38,56.91,False
2.0,465.76,49.0,True
2.0,1535.0,55.0,True
1.0,604.0,38.48,True
1.5,513.75,41.77,True
2.0,576.37,57.39,True
3.0,1164.9,102.44,True
2.0,935.0,59.68,False
2.0,849.82,65.12,True
2.0,1074.25,66.83,True
1.0,1659.0,66.0,True
3.0,867.53,76.0,True
2.0,1164.0,69.87,True
1.0,560.0,24.19,False
2.0,1315.0,56.91,False
3.0,941.0,75.34,True
3.0,2000.0,80.0,True
1.0,735.06,49.0,False
2.0,766.02,63.08,True
4.0,1769.2,136.6,True
3.0,920.0,87.28,False
1.0,457.0,27.09,False
5.0,2590.0,152.75,True
4.0,2747.36,122.65,True
2.0,1427.0,65.2,True
3.0,1395.0,110.0,True
2.0,1133.18,59.02,True
1.0,430.12661309084456,16.0,False
2.0,516.89,53.0,False
2.5,1240.0,84.0,True
3.0,1135.3798392725337,66.25,True
1.0,499.0,43.0,True
1.5,537.02,52.78,True
3.0,1004.64,80.0,True
2.0,1092.75,95.0,True
2.0,826.75,63.5,True
3.0,1874.5,90.12,True
1.0,932.0,55.8,False
4.0,2070.0,140.0,True
3.0,2359.0,115.23,False
1.0,780.0,60.0,False
1.0,860.0,16.0,True
1.0,1150.0,20.0,True
2.0,1011.0,75.0,False
1.0,311.65,32.5,False
2.0,1347.51,66.38,True
3.0,1299.44,78.2,False
2.5,2237.78,109.0,True
1.0,593.4,43.0,True
2.0,699.0,57.0,True
3.0,2325.3798392725334,92.29,True
3.0,2332.0,157.32,True
3.0,1893.98,106.02,True
3.0,2260.0,161.24,True
3.0,1029.58,81.39,True
1.0,738.0,45.3,True
1.0,676.05,37.45,True
2.0,770.0,70.0,True
3.0,1616.03,104.26,True
1.5,521.46,53.0,True
2.0,1226.11,63.86,True
3.0,1950.0,166.6,True
2.0,778.86,47.93,True
5.0,1710.0,152.0,True
3.0,1763.0,88.0,True
3.0,810.0,70.68,True
1.0,683.0,32.59,False
3.0,1093.0,75.88,True
2.0,769.8,62.0,True
1.0,588.0,34.42,False
1.0,535.0,37.5,True
3.0,699.15,69.14,True
2.0,645.92,52.94,True
2.5,820.0,65.0,False
1.0,542.0,37.1,True
2.0,1172.0,67.05,True
4.0,2632.5,125.0,True
2.5,747.63,66.32,True
3.0,2021.0,114.0,True
5.0,2056.6330654542226,145.0,True
1.5,787.2,57.2,False
2.0,1240.0,63.62,True
7.0,2498.0,259.0,True
3.0,1542.0,95.1,False
4.0,845.0,69.8,True
1.0,525.0,36.08,True
2.0,821.0,62.96,True
1.0,600.0,33.0,True
4.0,2279.0,113.8,True
3.0,919.0,76.0,True
3.0,1730.0,99.7,False
2.0,525.52,54.88,False
2.0,1012.4,58.15,False
1.0,565.0,44.63,False
1.0,508.34,32.64,True
3.0,1847.05,100.0,True
2.0,1241.0,87.39,True
1.0,328.56,36.15,True
3.0,990.0,81.79,True
2.0,1565.0,60.0,False
3.0,1784.0,92.0,True
5.0,4848.0,326.89,True
4.0,2650.0,177.0,True
3.0,1845.92,105.0,True
2.0,1137.0,69.0,True
5.0,2010.0,122.92,True
2.0,789.0,61.95,True
1.0,365.82,29.48,False
3.0,699.75,66.39,True
3.0,1240.0,112.0,False
1.0,564.0,37.03,True
1.0,499.6,45.95,True
1.0,555.0,31.09,False
2.5,819.0,76.0,True
2.0,1699.0,71.0,True
2.0,844.0,67.87,True
4.0,2330.0,169.0,True
3.0,849.9,86.25,False
3.0,1498.0,98.0,True
2.0,706.88,47.69,True
3.0,910.34,89.47,True
1.5,720.0,46.75,True
3.0,1012.62,74.5,True
1.0,675.0,41.98,False
3.0,1385.0,93.13,True
2.0,899.0,63.89,True
3.0,1631.74,74.43,True
1.0,654.0,27.0,False
3.0,698.3,69.4,True
1.0,747.0,34.07,True
3.0,1190.3798392725337,84.0,False
2.0,401.91,39.22,False
4.0,2924.0,141.49,True
2.0,1150.0,53.92,True
2.0,1115.0,89.0,True
2.0,702.57,62.26,True
1.5,668.4,49.99,True
3.0,2147.17,104.74,True
5.0,1933.35,108.25,False
2.0,978.0,70.09,True
3.0,1560.69,100.82,False
2.0,1320.73,68.17,False
1.5,520.0,41.5,True
1.0,348.52,32.6,False
1.5,597.44,51.0,True
1.0,536.0,19.5,False
2.0,1047.0,77.81,True
2.0,932.0,52.73,True
2.0,1419.0,72.0,True
4.5,2335.0,145.0,True
4.0,1085.0,83.68,True
3.0,1023.0,93.18,True
2.0,1119.5,85.21,False
3.0,1345.47,92.65,True
1.0,379.0,32.0,True
3.0,682.89,68.82,True
2.5,1256.72,81.1,True
2.0,890.0,56.19,True
4.0,3479.0,142.0,False
1.0,526.0,34.38,True
2.0,1181.0,78.99,True
2.0,1500.0,65.0,True
2.5,721.8,55.1,True
2.0,639.0,46.0,False
2.0,1400.0,68.65,False
2.0,1155.0,55.5,True
2.0,596.48,62.0,False
2.0,731.86,73.3,False
3.0,1194.0,87.57,True
1.0,886.05,48.59,False
3.0,995.0,84.44,True
2.0,972.0,77.22,True
3.0,943.63,75.29,True
2.0,991.0,61.93,True
2.0,1498.0,74.0,True
3.0,639.05,62.54,True
2.0,1350.0,47.0,False
3.0,1100.0,82.71,True
3.0,1467.0,85.2,True
4.0,2320.0,173.18,False
3.0,1796.0,111.24,True
3.0,2427.0,108.13,True
3.0,1340.0,89.0,True
1.0,590.0,50.0,False
1.0,830.0,27.8,False
3.0,1155.0,89.52,True
1.0,613.0,50.98,True
5.0,2275.0,158.0,True
2.0,1749.3,79.85,True
2.0,3423.5,141.5,True
3.0,833.0,70.87,True
4.0,5220.0,199.0,True
2.0,1250.0,61.0,False
6.0,2285.0,171.69,False
2.0,1293.8,65.2,True
1.0,1179.0,41.71,False
4.0,5150.0,225.0,True
2.0,1160.0,67.0,True
2.0,950.0,57.2,True
2.0,1090.0,65.0,False
3.0,1212.3,90.0,False
3.0,709.69,67.85,True
1.0,540.0,41.0,False
2.0,1400.0,58.0,True
2.0,2120.0,116.0,True
3.0,1099.0,92.21,True
2.0,1570.0,60.0,False
2.0,1321.0,76.42,False
2.0,951.1,71.41,True
4.0,2560.0,133.36,True
2.0,825.72,83.0,True
1.0,786.0,53.0,False
1.0,468.76,40.0,True
2.0,948.1,75.31,True
3.0,1795.45,78.61,False
3.0,1845.0,98.97,True
1.0,566.13,38.07,True
2.0,1538.16,60.32,False
3.0,1085.0,81.0,True
2.5,1190.0,78.2,True
2.0,1000.0,69.01,False
2.0,675.0,56.8,False
3.0,2715.0,131.0,True
2.0,1039.0,61.41,True
3.0,1410.0,91.0,True
1.0,405.41,32.55,False
2.0,592.48,54.88,False
3.0,1500.0,94.0,True
4.0,1760.0,130.6,True
1.0,473.81,40.67,True
2.0,1350.0,56.0,True
2.0,846.51,58.38,True
2.0,981.8,49.09,True
2.0,1100.92,64.97,True
1.0,960.0,48.0,False
2.0,1325.0,90.65,True
4.0,2030.0,119.83,True
1.0,761.0,20.5,False
2.0,1152.0,73.11,False
3.0,1254.0,85.39,True
2.0,789.71,56.61,True
3.0,829.0,68.86,True
4.0,792.0,67.75,True
3.0,811.0,69.86,True
1.0,860.0,48.0,True
2.5,1129.0,75.8,True
2.0,1890.0,82.81,True
2.5,1187.08,105.22,True
3.0,828.0,68.09,False
2.0,3973.08,206.55,True
3.0,643.48,71.22,True
2.5,849.0,80.0,True
2.0,764.0,52.0,True
3.0,1500.0,101.0,True
4.0,1559.0,86.0,True
5.0,2300.0,130.0,True
2.0,640.57,45.11,True
2.0,713.0,49.94,False
2.0,978.91,61.97,True
1.0,499.3,37.28,True
1.0,590.0,23.0,True
2.0,1230.0,77.52,True
3.0,1854.0,125.65,True
3.0,1300.0,79.6,True
3.0,1630.19,75.59,True
2.0,930.0,61.47,True
2.0,1750.0,128.0,True
1.0,413.77,36.03,True
3.0,1566.63,80.4,True
5.0,4058.4,213.6,True
2.0,725.0,76.94,True
3.0,1814.85,98.7,True
3.0,1999.0,111.0,True
3.0,2147.5,139.0,True
1.0,990.0,23.62,False
2.0,1324.0,56.5,True
1.0,658.24,41.14,False
2.0,579.0,50.0,False
1.5,655.0,49.0,True
3.0,1280.73,82.0,True
3.0,1499.0,86.0,True
2.0,1031.0,53.0,True
2.0,1085.0,49.2,False
1.5,436.12,41.48,False
3.0,2800.0,136.0,True
3.0,1180.0,110.0,False
3.0,1850.0,114.13,False
3.0,2125.5,86.42,True
3.0,1693.3,82.0,True
2.0,785.54,56.56,False
2.0,890.0,67.0,True
2.0,1124.33,78.88,True
2.0,522.6,50.2,False
3.0,1199.11,86.84,True
2.5,1500.0,60.0,False
2.0,1299.0,50.0,False
2.0,1249.0,60.0,True
2.0,1511.4,75.57,True
1.5,878.0,35.0,False
1.5,850.0,48.7,True
1.0,528.0,39.0,False
2.0,719.0,59.0,False
4.0,4475.0,209.0,True
2.0,1029.0,70.0,True
2.0,1303.0,68.0,False
2.0,740.95,55.21,True
3.0,1585.0,99.8,True
5.0,2280.0,124.0,True
2.0,725.06,54.82,False
3.0,930.0,83.93,True
1.0,1200.0,48.26,True
2.0,1212.0,74.38,True
4.0,1670.0,115.0,False
2.0,776.35,67.0,True
2.0,569.17,51.0,False
3.0,1599.0,84.51,False
2.5,677.0,71.0,False
2.0,699.0,55.5,False
2.0,2450.0,110.0,True
4.0,1431.66,107.19,True
2.0,1431.0,89.72,True
3.0,1015.21,102.0,True
3.0,1636.68,114.89,True
3.0,821.79,71.0,True
3.0,2280.3798392725334,106.0,True
3.0,600.22,68.67,True
3.0,1060.0,75.99,True
3.0,1897.0,137.0,True
4.0,1415.0,105.92,True
4.0,4840.506452363378,207.47,True
3.0,1130.0,81.32,True
3.0,1428.38,84.02,True
2.0,773.05,56.3,True
3.0,1254.0,81.95,True
2.0,960.0,73.51,True
3.0,810.46,75.28,True
5.0,1499.09,106.69,True
3.0,1521.98,86.97,True
4.0,2205.0,144.0,True
3.0,1010.0,80.0,False
2.0,895.0,71.0,False
3.0,1105.0,92.48,True
2.5,911.0,85.12,True
2.0,1172.15,64.0,True
2.0,1390.0,51.0,False
4.0,1830.0,108.0,True
1.0,599.0,47.0,False
4.5,2462.0,120.0,True
1.0,356.1,32.0,False
2.0,1236.0,50.0,False
2.0,1150.0,61.44,False
3.0,1800.0,80.95,True
3.0,3090.0,186.98,True
4.0,1718.54,109.12,True
5.0,6855.24,287.0,True
4.0,4040.0,176.5,True
1.5,761.0,49.37,True
4.0,1751.99,101.44,True
3.0,1519.45,102.16,True
1.0,1163.0,52.85,True
1.5,1170.0,43.0,True
2.0,733.0,51.0,False
3.0,1520.0,80.0,True
3.0,1670.0,99.0,True
1.0,510.53,26.87,True
2.0,1050.0,46.88,True
4.0,1285.0,111.21,True
5.0,2280.0,124.0,True
3.0,1030.0,66.63,True
4.0,1237.3864523633783,84.38,True
2.0,604.32,63.0,True
2.0,1678.0,93.0,True
2.0,1160.55,61.31,True
1.0,760.0,41.1,True
3.0,1784.54,111.89,True
2.0,1290.0,55.0,False
2.0,1347.51,66.38,True
2.0,685.44,50.45,True
2.0,1401.4,63.4,True
3.0,1350.0,83.1,True
3.0,1363.0,68.0,True
2.0,950.0,58.19,True
1.5,744.0,41.0,True
3.0,1130.0,82.82,True
3.0,594.11,69.83,True
1.0,950.0,47.0,False
4.0,1854.0,151.0,True
2.0,768.65,68.77,True
2.0,1605.0,67.83,True
4.0,3528.0,149.43,True
1.0,571.0,36.74,False
2.5,1195.0,78.0,False
3.0,726.53,70.31,True
2.0,1150.0,63.61,True
2.0,479.33,50.12,True
3.0,1526.0,97.08,False
1.0,750.0,16.0,False
2.0,880.0,48.93,True
2.0,1350.0,74.76,True
1.0,1100.0,45.0,True
5.0,3472.7,169.4,True
3.0,1600.0,94.66,True
3.0,697.95,69.4,True
2.0,772.32,53.11,True
2.0,1254.0,58.24,True
1.5,699.95,53.95,True
4.0,899.0,81.58,True
1.0,932.48,39.68,True
1.5,640.0,42.0,False
1.5,630.0,63.05,False
2.0,621.85,53.81,False
3.5,2458.3,197.33,True
2.5,610.34,62.65,False
1.0,418.33,34.34,True
1.0,344.84,32.62,False
1.0,560.12,35.69,True
2.0,645.29,63.0,True
2.0,955.0,63.88,True
3.0,749.57,59.72,True
2.0,699.0,60.0,True
3.0,2200.74,120.92,False
4.0,3850.0,110.0,True
3.0,1300.0,63.7,True
3.0,1063.0,89.0,True
2.0,951.22,53.28,False
2.0,1040.0,68.0,True
2.0,1334.8,86.0,False
1.0,675.0,23.5,True
3.0,1060.0,79.0,True
1.0,655.1266130908446,35.98,True
3.0,1600.0,62.11,False
2.0,791.81,62.0,True
2.0,861.0,54.27,False
2.0,1715.2532261816891,80.77,False
5.0,1800.0,132.0,True
1.0,790.0,30.0,False
2.0,980.0,61.91,True
2.0,939.0,74.47,True
1.0,473.0,40.0,False
2.0,863.16,68.54,True
3.0,1474.24,71.98,True
4.0,3380.0,180.0,True
1.0,451.03,29.5,False
4.0,1020.0,87.84,True
2.0,764.51,70.7,False
2.0,1025.0,38.62,False
2.0,808.03,48.14,True
2.0,805.61,73.88,True
1.0,933.0,58.0,True
1.0,715.0,38.0,False
2.5,1345.0,105.0,True
3.0,1347.67,76.56,True
3.0,919.0,79.0,True
1.0,581.0,55.92,False
4.0,1161.0,91.12,True
3.0,739.21,68.73,True
2.0,674.0,62.86,True
4.0,2125.0,130.0,True
2.0,1178.37,76.35,True
2.0,817.26,63.87,True
4.0,2200.0,125.0,False
2.0,1553.143226181689,67.0,True
1.0,790.0,16.0,True
2.0,533.07,57.37,True
3.0,747.73,69.4,True
2.0,850.0,72.09,False
3.0,738.48,68.14,True
1.0,628.18,45.16,True
2.0,1350.0,51.0,False
4.0,1820.0,124.0,True
2.0,846.0,47.0,True
2.0,422.69,48.5,True
3.0,2100.0,86.0,True
1.0,624.25,48.58,True
3.0,2685.26,137.0,True
3.0,1184.0,84.0,False
1.0,523.97,26.87,True
4.0,1350.0,106.0,True
3.0,1070.0,70.31,True
2.0,795.92,76.9,True
3.0,636.88,67.97,True
4.0,1593.0,86.0,True
2.0,1175.05,67.07,True
3.0,2640.56,140.0,True
2.0,923.04,58.42,True
3.0,1342.0,77.0,True
3.0,763.8,79.85,True
4.0,2500.0,120.0,True
3.0,2717.85,122.98,True
2.0,1140.9,54.5,True
5.0,3470.0,170.0,True
2.0,969.01,58.86,True
3.0,749.16,70.28,True
2.0,699.53,65.0,True
2.0,1400.0,75.0,False
3.0,848.0,73.0,False
3.0,794.0,68.63,True
1.0,950.0,40.83,False
2.0,1235.6,62.0,True
3.0,1390.15,84.04,True
3.0,1160.0,72.28,False
2.0,898.0,66.58,False
1.5,619.9,42.61,False
2.0,1048.0,70.0,False
2.0,1183.0,77.2,True
2.0,1660.0,71.04,True
3.0,959.0,78.76,False
1.0,351.38,32.6,False
2.0,883.86,52.28,False
3.0,1855.49,112.32,True
1.5,900.0,48.7,True
3.0,1729.0,108.0,True
4.0,5150.0,225.0,True
2.0,600.01,62.0,True
3.0,1007.0,105.28,False
5.0,3344.0,126.43,True
2.0,876.0,62.59,False
4.0,2295.5064523633782,132.47,True
2.0,1180.0,77.29,True
3.0,1456.72,151.34,True
4.0,1471.86,95.19,True
3.5,1758.6,93.74,True
4.0,660.34,75.03,False
1.0,840.0,37.0,False
3.0,799.0,71.19,True
5.0,1850.0,134.4,False
1.0,476.5,50.0,False
3.0,1754.0,92.0,True
1.0,659.0,53.47,True
3.0,2198.97,108.86,True
2.0,1520.48,66.53,True
2.0,799.0,77.0,True
3.0,1774.75,85.12,True
3.0,1375.0,96.0,True
4.5,1830.0,115.0,True
3.0,1520.55,130.9,True
2.0,615.67,65.39,False
1.5,582.55,49.67,False
3.0,1783.89,90.66,True
2.0,846.1,47.1,True
4.0,1374.0,104.0,True
2.2,1316.0,79.99,False
3.0,3997.58,244.5,True
3.0,1184.0,74.31,True
2.0,1511.4,75.57,True
3.0,1321.7,88.7,False
3.5,2200.0,110.0,True
2.0,1155.0,67.5,True
3.0,1552.5,67.5,True
3.0,1500.0,70.0,False
3.0,1175.46,78.42,False
4.0,681.51,68.84,True
3.5,1336.0,106.1,False
3.0,989.71,79.24,True
3.0,1433.08,85.16,True
3.0,1399.0,83.0,True
3.0,2039.29,90.79,False
3.0,1600.0,78.0,True
2.5,837.19,63.64,False
2.0,719.0,60.0,True
2.0,879.0,66.36,False
4.0,2264.83,104.13,True
2.0,1130.0,67.85,False
3.0,1550.0,81.0,False
4.0,1464.0,103.73,False
3.0,1015.0,84.57,True
1.0,634.5,34.2,False
3.0,840.0,70.74,True
3.0,949.0,71.48,True
3.0,702.38,63.98,True
3.0,1015.0,85.0,False
2.0,1184.06,69.65,False
4.0,1364.0,111.8,False
2.0,973.4232261816892,61.92,True
2.0,994.39,66.0,True
1.0,602.0,44.0,True
4.5,2570.0,110.0,True
4.0,1199.0,100.0,True
1.0,995.0,30.97,False
2.0,1189.48,54.19,False
2.0,1299.0,56.85,True
2.0,749.04,58.98,True
3.0,1540.0,97.0,False
3.0,1735.0,96.0,True
2.0,1298.64,65.16,True
2.0,822.5,59.0,True
2.0,867.0,72.15,False
1.5,830.0,35.0,True
2.0,1244.85,57.9,True
1.5,649.72,50.9,False
1.0,850.0,38.0,False
2.0,1500.0,80.33,False
1.0,520.0,36.0,True
1.0,660.25,34.75,True
3.0,2069.0,93.0,False
3.0,1850.0,78.27,True
1.5,741.0,49.37,True
3.0,1678.0,100.8,True
4.0,6951.0,303.0,True
2.0,878.63,53.71,True
2.0,1840.35,65.03,True
2.0,1685.0,86.63,True
4.0,1613.91,123.91,False
2.0,997.0,62.71,True
2.0,948.74,71.94,True
4.0,939.0,91.96,True
2.5,899.48,75.87,True
3.0,1560.0,97.0,True
3.0,1495.0,87.59,True
1.0,750.0,38.32,False
2.0,740.0,46.27,True
3.0,2303.0,108.0,True
1.0,720.0,34.0,False
3.0,1165.0,85.0,True
3.0,1110.0,84.0,True
2.0,1000.0,64.49,False
1.0,531.0,19.5,False
4.0,1899.0,115.0,False
3.0,1333.0,70.0,True
2.0,832.4100000000001,68.23,True
1.0,570.0,39.11,True
2.0,565.0,49.0,True
2.0,748.0,60.0,True
2.0,1399.75,55.1,True
1.0,670.0,38.21,False
2.0,875.0,67.9,False
2.0,744.0,47.37,True
4.0,2240.0,128.0,True
2.0,658.0,48.0,False
3.0,1455.61,79.44,False
1.0,800.0,40.0,True
2.0,1230.2532261816891,58.0,True
1.0,625.0,50.0,False
2.5,1490.0,72.0,True
3.0,1120.0,90.02,False
4.0,1735.5064523633782,102.0,True
3.0,4400.0,124.0,True
2.0,1749.0,56.0,True
4.0,2625.0,145.0,True
3.0,876.4,68.0,True
1.5,749.0,44.54,True
1.0,700.0,38.0,False
3.0,810.48,74.98,False
3.0,2595.86,100.42,True
5.0,764.0,99.8,False
2.0,950.0,60.72,True
1.0,538.0,19.57,True
4.0,4386.0,195.0,True
2.0,930.0,56.5,True
2.0,749.0,66.1,True
3.0,1410.0,77.04,True
4.0,1955.0,175.0,True
2.0,927.6,62.3,True
2.0,924.0,48.3,True
1.0,479.0,41.0,True
2.0,1196.0,58.0,True
2.0,792.11,68.27,True
2.0,858.53,52.67,True
3.0,1733.89,108.97,False
2.0,1100.0,64.0,True
3.0,929.0,91.0,True
2.0,837.97,67.61,True
2.0,1020.35,70.0,True
2.0,1196.0,61.54,True
2.0,959.0,56.35,False
4.0,2276.15,141.18,True
2.0,1509.89,78.64,True
4.0,947.64,90.39,True
5.0,6310.03,273.85,True
2.0,800.0,109.0,True
4.0,2316.0,115.0,True
2.0,1700.0,80.0,True
1.0,426.3,38.39,False
2.0,753.08,70.0,False
3.0,810.0,69.0,False
3.0,592.08,68.14,True
3.0,1385.0,100.0,True
2.0,631.44,48.76,True
4.0,2195.6,109.78,True
2.0,1415.76,85.0,False
3.0,2700.0,157.0,True
3.0,1029.0,70.0,True
2.0,729.92,53.77,True
2.0,932.06,63.84,False
2.0,1437.26,61.16,True
2.0,650.0,59.16,True
2.0,623.93,56.5,True
1.5,962.59,36.14,True
3.0,1220.0,84.32,False
2.0,792.0,58.41,True
3.0,2856.0,122.3,True
3.0,1816.91,111.33,True
2.0,1559.58,61.16,True
2.0,1106.38,53.41,True
2.0,719.89,57.8,True
2.5,1716.0,90.4,True
2.0,1082.0,61.0,True
2.0,649.26,51.05,True
1.0,473.0,33.68,False
2.0,847.0,87.13,False
3.5,1596.0,92.85,True
1.0,818.0,49.87,True
4.0,1840.5064523633785,91.92,True
3.0,1250.0,98.0,True
5.0,1975.0,151.0,True
3.0,1200.0,117.8,True
1.0,683.93,45.25,False
2.0,785.0,59.96,True
1.0,499.74,32.48,True
2.0,986.0,72.77,True
2.0,919.1,52.52,False
1.5,799.0,47.0,True
2.0,1255.0,80.0,False
2.0,728.36,56.36,True
1.0,1050.0,43.21,False
1.0,830.0,17.0,True
2.0,621.23,56.0,False
3.0,1700.0,78.0,False
3.0,1995.0,103.0,True
2.0,1250.0,61.22,False
5.0,2329.26,118.84,False
2.0,1250.0,65.0,False
2.0,958.05,69.0,False
5.0,2040.0,136.0,True
2.0,895.0,72.0,False
3.0,899.0,87.0,False
2.0,899.0,80.0,True
4.0,1219.0,90.89,True
3.0,1264.0,65.85,False
3.5,1016.69,102.2,True
2.0,857.0,61.19,True
2.0,702.32,80.0,True
1.0,635.0,21.0,False
2.0,694.0,55.25,False
3.0,1188.21,83.47,True
3.0,807.0,68.54,True
4.0,1611.5064523633782,114.15,True
3.0,1847.8,92.8,True
4.0,2306.8,115.34,True
3.0,1252.17,76.8,True
1.0,999.0,28.9,True
3.0,1250.0,70.12,False
2.0,1186.0,66.51,False
2.0,2030.0,72.42,True
4.0,1382.0,119.28,True
2.0,1630.0,96.92,False
3.0,1719.0,76.09,True
1.0,621.66,31.88,True
3.0,1423.0,96.0,True
5.0,1760.0,162.0,False
2.0,894.0,68.82,True
2.0,675.61,51.21,True
2.0,1251.0,74.9,True
3.0,799.99,63.97,False
1.0,834.0,47.13,True
2.5,954.44,63.12,True
2.5,1089.92,66.28,True
3.0,2500.0,110.0,True
2.0,1299.0,88.29,True
3.0,1490.0,75.0,False
2.0,1600.0,55.0,True
1.1,573.0,58.6,True
2.0,824.64,49.33,True
2.0,980.0,55.0,True
1.0,770.0,33.0,False
2.0,699.39,57.95,True
1.5,721.0,49.59,True
5.0,1899.0,122.08,False
2.0,1322.8,66.55,True
2.0,1150.0,55.29,True
2.0,1341.0,58.0,True
3.0,969.0,85.0,True
3.0,949.0,84.77,True
4.0,2094.0,107.15,True
4.0,2309.6,115.48,True
3.0,968.0,76.0,True
2.0,679.0,56.0,True
3.0,1546.0,87.0,True
1.0,500.0,25.0,True
3.0,1940.0,139.18,True
3.0,681.57,74.85,True
4.0,2254.0,112.0,True
2.0,799.13,59.76,True
2.0,1249.0,62.64,True
4.0,1820.0,86.71,True
1.5,405.0,46.0,False
3.0,1887.67,102.89,True
2.0,739.0,60.0,False
5.0,3019.0,172.64,True
2.0,1239.05,71.31,True
3.0,1223.63,69.51,True
2.0,730.5,49.32,True
2.0,3399.44,66.82,True
3.0,1199.0,98.55,False
2.0,1440.0,64.0,True
2.0,698.0,60.47,False
2.0,1555.0,87.0,False
3.0,789.73,70.28,True
5.0,2999.0,207.0,True
2.0,996.02,75.01,True
2.0,840.0,60.57,True
2.0,581.8,58.32,True
3.0,696.0,54.5,True
1.0,755.0,32.0,True
1.0,622.02,45.19,False
4.0,2131.1,121.54,False
3.5,1640.0,120.0,True
3.0,1087.34,88.98,True
2.0,820.0,65.86,True
2.0,869.12,59.24,True
2.0,1339.0,78.0,True
3.0,2540.0,180.0,True
1.0,655.1266130908446,21.0,True
3.0,704.89,68.73,True
4.0,2667.37,140.0,True
3.0,1930.0,113.0,True
2.0,640.0,45.0,False
1.0,844.9,41.37,False
3.0,2430.19,85.3,True
4.0,2656.58,131.85,True
2.0,3600.0,76.0,True
2.0,999.0,79.81,False
2.0,1435.0,47.28,True
2.0,623.9,60.0,True
4.0,1500.0,115.0,False
3.0,1802.09,92.12,True
3.0,1865.0,87.13,False
2.0,985.0,60.22,False
2.0,689.0,63.0,True
3.0,899.0,71.2,True
3.0,1002.0,72.56,True
1.0,632.22,56.9,True
2.0,1495.0,71.0,True
1.0,779.0,56.2,False
4.0,2124.29,136.61,True
2.0,1100.0,44.0,False
1.5,627.0,48.81,True
2.0,775.0,62.0,False
1.0,1944.0,108.0,False
1.0,710.0,32.2,False
2.0,957.31,59.46,True
4.0,1765.0,103.99,True
2.0,1175.0,71.63,True
2.0,547.45,48.61,False
2.5,825.55,74.04,True
3.0,1986.0,108.57,True
4.0,1473.5,107.6,True
3.0,1886.81,120.29,True
1.0,468.3,33.93,False
3.0,2227.0,105.97,False
2.0,1525.29,71.61,True
4.0,2525.97,107.26,True
3.0,973.63,65.09,True
1.0,529.0,27.89,False
2.0,820.0,62.54,True
1.0,1025.0,54.54,True
1.0,800.0,29.01,False
2.0,881.61,70.48,True
3.0,841.65,72.9,True
2.0,1069.0,57.94,False
3.0,1463.0,89.0,False
3.0,1029.0,104.27,True
1.0,619.0,36.5,False
4.0,1068.0,86.33,True
2.5,1161.0,64.0,False
2.0,1500.0,84.22,True
2.0,759.0,56.95,True
3.0,725.5,79.8,False
4.0,1150.0,99.0,True
3.0,1150.0,61.18,False
5.0,1839.0,124.97,True
2.0,892.2532261816891,62.0,True
5.0,4162.5,210.0,True
4.0,1692.0,109.61,True
2.0,1339.34,66.14,True
2.0,1285.0,66.0,True
2.2,1017.0,82.0,True
5.0,2150.0,187.0,True
1.0,830.0,17.0,True
2.0,798.0,50.0,False
1.0,750.0,16.0,True
2.0,685.0,53.98,False
4.0,1730.0,91.3,True
2.0,664.1,68.0,True
3.0,1838.55,103.0,True
3.0,1180.09,78.7,True
2.0,920.0,75.0,True
2.0,1370.2532261816891,82.54,True
2.0,1650.0,70.5,True
1.0,433.0,35.57,False
1.0,479.0,40.0,True
3.0,889.0,76.0,True
4.0,1740.0,140.0,False
3.0,894.93,77.82,True
2.0,1201.0,88.2,True
3.0,3251.66,151.0,True
1.0,830.0,20.0,True
2.0,612.56,64.02,True
1.5,853.89,45.17,True
2.0,1660.0,58.94,True
1.0,638.0,40.0,False
7.0,3976.2,271.53,True
3.0,1450.0,60.96,True
2.0,685.0,54.04,False
4.0,1807.7,103.18,True
2.0,883.0,59.0,True
2.0,768.81,57.8,True
2.0,1274.59,62.48,True
2.0,764.51,60.28,True
3.0,739.18,68.73,True
1.0,950.0,40.0,False
3.0,3780.0,207.0,True
2.0,1620.0,81.13,True
3.0,945.0,66.0,True
2.0,1890.0,102.41,True
3.0,2800.0,134.29,False
2.0,699.0,67.0,True
3.0,980.0,84.69,True
2.0,1010.0,69.71,True
2.0,1509.89,78.64,False
1.0,562.38,37.83,True
4.0,1532.0,91.7,True
3.0,1880.31,133.0,False
3.0,2229.0,142.0,True
2.0,757.0,57.35,True
1.0,607.0,29.78,False
2.0,652.74,57.4,True
1.5,1017.5,55.0,True
4.0,2164.04,117.44,True
2.0,1513.4,75.67,True
3.0,1961.68,84.76,True
3.0,1146.12,87.59,True
